,question,golden_answer,answer,judge,model
565,who plays kevins shrink on kevin probably saves the world,Richard Masur,"Who plays Kevin's shrink on ""Kevin (Probably) Saves the World"": Dr. Sloane is Kevin's therapist in the show, and she is played by Lesley Boone.",False,gpt4
566,who won the battle of saratoga in 1777,Americans,"Who won the Battle of Saratoga in 1777: The American forces, led by General Horatio Gates, won the Battle of Saratoga against the British.",True,gpt4
567,lilo and stitch the series season 1 episode 1,Richter,"Lilo and Stitch: The Series Season 1 Episode 1: The first episode is titled ""Richter.""",True,gpt4
568,when does dragon ball super episode 130 comes out,"March 18, 2018","When does Dragon Ball Super episode 130 come out: ""Dragon Ball Super"" episode 130 was originally aired on March 18, 2018.",True,gpt4
569,where does the name loyola university come from,St. Ignatius of Loyola,"Where does the name Loyola University come from: Loyola University is named after St. Ignatius of Loyola, the founder of the Society of Jesus (the Jesuits).",True,gpt4
570,when does season 8 of shameless come back,"November 5, 2017","When does season 8 of ""Shameless"" come back: ""Shameless"" season 8 premiered on November 5, 2017.",True,gpt4
572,the assassination of gianni versace american crime story season 2 episode 2,Manhunt,"The Assassination of Gianni Versace: American Crime Story Season 2 Episode 2: This episode is titled ""Manhunt.""",True,gpt4
573,where do rory and paris go to college,Yale University,"Where do Rory and Paris go to college: In the TV show ""Gilmore Girls,"" both Rory Gilmore and Paris Geller attend Yale University.",True,gpt4
574,who was the winner of the first indianapolis 500,Ray Harroun,Who was the winner of the first Indianapolis 500: The first Indianapolis 500 was won by Ray Harroun in 1911.,True,gpt4
575,when did the united states acquired puerto rico,1898,"When did the United States acquire Puerto Rico: The United States acquired Puerto Rico in 1898 as a result of the Treaty of Paris, which ended the Spanish-American War.",True,gpt4
576,who is jared on the bold and the beautiful,Andrew Collins,"Who is Jared on ""The Bold and the Beautiful"": As of my last update in 2021, there isn't a prominent character named Jared on ""The Bold and the Beautiful."" However, characters and storylines can change, so it might be best to consult a recent source or the show's official website.",False,gpt4
577,who does the voice of mickey mouse on mickey mouse clubhouse,Bret Iwan,"Who does the voice of Mickey Mouse on ""Mickey Mouse Clubhouse"": On ""Mickey Mouse Clubhouse,"" Mickey Mouse's voice was provided by Wayne Allwine, and later by Bret Iwan after Allwine's passing.",True,gpt4
578,which episode does gideon die in criminal minds,"""Nelson's Sparrow""","Which episode does Gideon die in ""Criminal Minds"": Jason Gideon is found dead off-screen in the episode titled ""Nelson's Sparrow,"" which is Season 10, Episode 13.",True,gpt4
579,batman the enemy with episode 5 release date,"March 27, 2018","Batman: The Enemy Within Episode 5 release date: Episode 5 of ""Batman: The Enemy Within"" titled ""Same Stitch"" was released on March 27, 2018.",True,gpt4
580,what does the ghost of christmas present sprinkle from his torch,warmth,"What does the Ghost of Christmas Present sprinkle from his torch: In Charles Dickens' ""A Christmas Carol,"" the Ghost of Christmas Present sprinkles a kind of water from his torch that spreads good will and Christmas cheer.",False,gpt4
581,who won the 2018 women's royal rumble match,Asuka,Who won the 2018 Women's Royal Rumble match: The inaugural Women's Royal Rumble match in 2018 was won by Asuka.,True,gpt4
582,where was part of the classic surfing movie endless summer filmed,Ghana,"Where was part of the classic surfing movie ""Endless Summer"" filmed: ""The Endless Summer"" was filmed in various locations around the world, including California, Hawaii, New Zealand, Australia, South Africa, Ghana, Nigeria, and Tahiti.",True,gpt4
583,who was the first woman to win who wants to be a millionaire,Judith Cynthia Aline Keppel,"Who was the first woman to win ""Who Wants to Be a Millionaire"": In the U.S. version of the show, the first woman to win the top prize was nullcy Christy in 2003.",False,gpt4
584,who won in the brown vs board of education case,defendants,"Who won in the Brown vs. Board of Education case: The decision favored Oliver Brown and others, ruling that racial segregation in public schools was unconstitutional.",False,gpt4
585,who are nominated for president of india 2017,Meira Kumar,Who were nominated for President of India 2017: The candidates for the 2017 Presidential election in India were Ram Nath Kovind (who eventually won) and Meira Kumar.,True,gpt4
586,who wrote he ain't heavy he's my brother lyrics,Bobby Scott,"Who wrote ""He Ain't Heavy, He's My Brother"" lyrics: The lyrics for ""He Ain't Heavy, He's My Brother"" were written by Bob Russell, with music composed by Bobby Scott.",True,gpt4
587,when was the lupus foundation of america founded,1977,When was the Lupus Foundation of America founded: The Lupus Foundation of America was founded in 1977.,True,gpt4
588,who drafted the document of the un declaration of human rights,"John Peters Humphrey, Canada",Who drafted the document of the UN Declaration of Human Rights: The draft of the Universal Declaration of Human Rights was primarily written by John Peters Humphrey with the committee chair being Eleanor Roosevelt.,True,gpt4
589,aphasia is a term defining difficulty or loss of ability to,comprehend and formulate language,"Aphasia is a term defining: Aphasia is a disorder affecting speech and language abilities due to brain damage, often caused by stroke.",True,gpt4
590,who plays alec ramsay in the black stallion,Kelly Reno,"Who plays Alec Ramsay in ""The Black Stallion"": Alec Ramsay is played by Kelly Reno in the 1979 film ""The Black Stallion.""",True,gpt4
591,who wrote you must have been a beautiful baby,Johnny Mercer,"Who wrote ""You Must Have Been a Beautiful Baby"": The song ""You Must Have Been a Beautiful Baby"" was written by Harry Warren (music) and Johnny Mercer (lyrics).",True,gpt4
592,which is the default file extension for an audio file in windows media player,Windows Playlist (WPL),"Which is the default file extension for an audio file in Windows Media Player: The default file extension for an audio file in Windows Media Player is .WMA, which stands for Windows Media Audio.",False,gpt4
593,when was rosencrantz and guildenstern are dead written,1966,"When was ""Rosencrantz and Guildenstern Are Dead"" written: ""Rosencrantz and Guildenstern Are Dead"" was written by Tom Stoppard and was first staged in 1966.",True,gpt4
594,who plays connor's mom in madeas christmas,Kathy Najimy,"Who plays Connor's mom in ""Madea's Christmas"": In ""A Madea Christmas,"" Connor's mother, Lacey, is played by Tika Sumpter.",False,gpt4
595,hazels boyfriend in the fault in our stars,Augustus Waters,"Hazel's boyfriend in ""The Fault in Our Stars"": Hazel's boyfriend in ""The Fault in Our Stars"" is Augustus ""Gus"" Waters.",True,gpt4
597,when did italy enter the second world war,10 June 1940,"When did Italy enter the Second World War: Italy entered World War II on June 10, 1940, on the side of the Axis powers.",True,gpt4
600,where does sleeping freshmen never lie take place,J.P. Zenger High,"Where does ""Sleeping Freshmen Never Lie"" take place: ""Sleeping Freshmen Never Lie"" by David Lubar takes place in a high school setting, but the specific location is not designated in the book.",False,gpt4
601,where was the witch of blackbird pond published,United States,"Where was ""The Witch of Blackbird Pond"" published: ""The Witch of Blackbird Pond"" was published in the United States.",True,gpt4
603,when did the us cut off trade with cuba,1961,"When did the US cut off trade with Cuba: The US began imposing trade restrictions on Cuba in 1960, with a comprehensive trade embargo put into place in 1962.",True,gpt4
