,question,golden_answer,answer,judge,model
1495,who played the detective in little boy blue,Stephen Graham,Stephen Graham,True,fid
1496,when do they put the rockefeller tree up,mid November,mid November,True,fid
1497,what do you say when you win bingo,Bingo,Bingo,True,fid
1499,which term means the study of the nature and causes of disease,pathology,pathology,True,fid
1500,who played pink in pink floyd the wall,Bob Geldof,Bob Geldof,True,fid
1501,when was the original stephen king it movie made,1990,2017,False,fid
1502,where is fulda and what is its significance,"Hesse, Germany","Hesse, Germany",True,fid
1503,what stations in seattle are owned by sinclair,KOMO-TV,KCPQ,False,fid
1504,when did the smoking ban in public places start,"August 2, 1990",1 June 2013,False,fid
1505,when does flash come back on season 4 episode 17,"May 1, 2018","March 21, 2018",False,fid
1506,who ordered the forbidden city to be built,Zhu Di,Emperor,False,fid
1508,the world famous corn belt is in which country,United States,United States,True,fid
1509,who is the ceo of crate and barrel,Neela Montgomery,Neela Montgomery,True,fid
1510,who were the the continent of the americas named after logically,Amerigo Vespucci,Amerigo Vespucci,True,fid
1511,towns on the border of texas and oklahoma,Texhoma,Texhoma,True,fid
1512,the sport psychology sub-field of performance enhancement deals primarily with,Arousal regulation,how psychological factors affect performance,False,fid
1513,what year does the quiet man take place,the 1920s,1920s,True,fid
1514,who killed missy in a bend in the road,Brian,Brian,True,fid
1515,when did one child policy end in china,"January 1, 2016",2015,False,fid
1516,who is the designer in devil wears prada,Valentino Garavani,Valentino Garavani,True,fid
1517,which songs did liam write as you were,Wall of Glass,Wall of Glass,True,fid
1518,who won the world cup in cricket 2017,Pakistan,England,False,fid
1519,how many episodes are there in season six of nashville,16,16,True,fid
1520,how many pitchers does a major league team have,five starting pitchers,five,True,fid
1521,what does ctrl+shift+t do,New tab,To rewind,True,fid
1522,what is the limit of resolution of the human eye in micrometers,~55-75 micrometers,0.02 to 0.04 mm,False,fid
1523,where is the nfl game in london played,Wembley Stadium,Wembley Stadium,True,fid
1525,when did they stop making jello pudding pops,around 2011,around 2011,True,fid
1526,who are the two teams in super bowl 2018,Philadelphia Eagles,Philadelphia Eagles,True,fid
1527,who is the sixth president of the united states,John Quincy Adams,John Quincy Adams,True,fid
1528,who turns into a bear in the hobbit,Beorn,Beorn,True,fid
1529,when did reba mcentire record back to god,2017,2017,True,fid
1530,what is the wave length of x rays,from 0.01 to 10 nullometers,10 m,False,fid
1531,what are the active materials of a lead acid battery,Lead,lead,True,fid
1532,when did the soviet union first gain control of parts of poland and the baltic republics,14 June 1940,1944,False,fid
1533,word that means separation of church and state,separationism,disestablishment,True,fid
1534,why did ric flair go back to wcw,February 1993,no-compete clause,False,fid
1535,who plays david in alvin and the chipmunks,Jason Lee,Jason Michael Lee,True,fid
1536,where was the first cell phone call made,"April 3, 1973",April 1973,True,fid
1537,where does the karate kid 2010 take place,"Beijing, China","Beijing, China",True,fid
1538,who lives at the end of king lear,Kent,Cordelia,False,fid
1539,which body system differentiates a male from a female,the external genitalia,Sexual differentiation,True,fid
1541,who comes after the president if he dies,vice president,Vice President,True,fid
1542,who negotiated an agreement with japan concerning the future of korea,the Korean Empire,Korea,True,fid
1543,what was the final episode of quantum leap,"""Mirror Image""",Mirror Image,True,fid
1544,panic at the disco la devotee video cast,Noah Schnapp,"Daniel ""Dan"" Gomez",False,fid
1545,what time do tam tams start in montreal,10:30am,10:30am,True,fid
1546,where does the phrase train of thought come from,Thomas Hobbes in his Leviathan,Thomas Hobbes,True,fid
1547,oppo is sponsor of which country's national cricket team,India,India,True,fid
1548,how many jimmy johns are there in the us,"more than 2,500","almost 3,000",False,fid
1549,where is iodine found in the periodic table,heaviest of the stable halogens,53,False,fid
1550,what was the real name of saudi arabia,the Saudi Arab kingdom,Kingdom of Saudi Arabia,True,fid
1551,who plays hannibal in silence of the lambs,Anthony Hopkins,Anthony Hopkins,True,fid
1552,where is the oldest civilization known to man,Mesopotamia,Norte Chico,False,fid
1553,what are some special products made in mississippi,farm-raised catfish,Mississippian stone statuary,False,fid
1554,what episode does caroline come into the originals,Brave New World,"""Echo""",False,fid
1555,when was the tower of london finished being built,1078,1078,True,fid
1556,where is the extensor pollicis longus tendon located,dorsally on the forearm,the wrist,False,fid
1557,who invented the printing press and what year,circa 1439,circa 1439,True,fid
1559,how many episodes in adventure time season 1,26,26,True,fid
1560,where did the christmas tree at rockefeller center come from,"State College, PA",workers pooled their money,False,fid
1561,which country has the most coastline in the world,Canada,Canada,True,fid
1563,where does saying bob's your uncle come from,unknown origin,United Kingdom and Commonwealth countries,False,fid
1564,who played sarah hedley in when the boat comes in,Rosalind Bailey,Jean Heywood,False,fid
1565,who is jack's mother in when calls the heart,Charlotte Thornton,Elizabeth Thatcher,False,fid
1566,where did the potter's wheel first develop,in the Near East,Mesopotamia,False,fid
1568,where is the boy who played charlie in willy wonka,Peter Gardner[4] Ostrum,Peter Gardner,False,fid
1569,the resting stage of the cell cycle is,Interphase,Interphase,True,fid
1570,who plays in the new mary poppins movie,Emily Blunt,Emily Blunt,True,fid
1571,branch of science that deals with the structure of human body parts,Anatomy,Anatomy,True,fid
1573,disagreements involving slavery and states' rights were two of the main causes of,the American Civil War,the American Civil War,True,fid
1574,who wrote the song after you've gone,Henry Creamer,Henry Creamer,True,fid
1576,is parallax more pronounced with nearby stars or with distant stars,nearby,nearby,True,fid
1577,which two regions grow most of china’s rice,provinces along the Yangtze River,the south,False,fid
1578,the fertile crescent is located between what two bodies of water,Tigris and Euphrates rivers,the Mediterranean Sea,False,fid
1579,who was the first british team to win the european cup,Celtic,Manchester United,False,fid
1580,how many seasons of the rugrats are there,9,9,True,fid
1582,when did the twenty one pilots hiatus start,July 2017,July 2017,True,fid
1583,when did ibuprofen become available over the counter,1984,1984,True,fid
1584,what is the full form of ib board,International Baccalaureate,International Baccalaureate Board,True,fid
1585,when did lynyrd skynyrd's plane crash happen,"October 20, 1977","October 20, 1977",True,fid
1586,when did cristiano ronaldo go to manchester united,2003,2003,True,fid
1587,when did the nfl adopt a salary cap,1994,1994,True,fid
1588,who unveiled the new coat of arms on 27 april 2000,South Africa,Iaan Bekker,False,fid
1589,how many winnie the pooh books are there,four,four,True,fid
1590,who gets to race in the daytona clash,Daytona Pole Award winners,drivers who won a pole in the 2016 season,False,fid
1591,what kind of food did the woolly mammoth eat,grass and sedges,plant food,True,fid
1592,what was the outcome of the battle of san juan hill,Cuban-American victory,the American force was victorious,True,fid
1593,when does kubo and the two strings release,"August 19, 2016","August 19, 2016",True,fid
1594,what is the hot coffee mod in san andreas,a normally inaccessible mini-game,a normally inaccessible mini-game,True,fid
1595,when does the dlc for rainbow six siege come out,January 2018,June 2018,False,fid
1597,who plays bongos on sympathy for the devil,Rocky Dzidzornu,Rocky Dijon,True,fid
1598,state the process that divides one nucleus into two genetically identical nuclei,mitosis,mitosis,True,fid
1599,who is the originator of the plan-do-check-act model of performance improvement,W. Edwards Deming,W. Edwards Deming,True,fid
1600,where does stevia in the raw come from,South America,Brazil,False,fid
1601,who does the voice of little chef in ratatouille,Ian Holm,Janeane Garofalo,False,fid
1602,who said have you no sense of decency,Joseph Nye Welch,Joseph McCarthy,False,fid
1603,who sings the skye boat song on outlander,Raya Yarbrough,Raya Yarbrough,True,fid
1605,who does claire from mcleods daughters end up with,Alex Ryan,Nick,False,fid
1606,which is produced in plants of narora kakrapar tarapur,Atomic Power,astringent,False,fid
1607,when did fender start making amps in mexico,1996,2001,False,fid
1609,the boiling point of water is 100 degrees celsius express this in si units,100 °C,Kelvin,False,fid
1610,known as the punk poet who used poetry in their music,John Cooper Clarke,Patricia Lee Smith,False,fid
1611,who sang it must have been love but its over now,Roxette,Roxette,True,fid
1612,where is the tibia and fibula bone located,leg,the lower leg,True,fid
1613,who sings he thinks he'll keep her,Mary Chapin Carpenter,Mary Chapin Carpenter,True,fid
1615,when did the eagles play in the superbowl,"February 6, 2005",2017,False,fid
1616,who starred in the film walk the line,Reese Witherspoon,Reese Witherspoon,True,fid
1617,who plays mr wilson in dennis the menace,Joseph Sherrard Kearns,Joseph Sherrard Kearns,True,fid
1618,bosnia and herzegovina croatia macedonia and slovenia all used to be parts of,Yugoslavia,Yugoslavia,True,fid
1619,doric ionic and corinthian orders all refer to types of,architecture,classical architecture,True,fid
1621,who made the first to record with the electric guitar,George Warren Barnes,Charlie Christian,False,fid
1622,what is the money called in south korea,won,won,True,fid
1623,who won three stanley cups in a row,New York Islanders,New York Islanders,True,fid
1624,who played young monica in love and basketball,Kyla Pratt,Kyla Pratt,True,fid
1625,who sings the wizards of waverly place theme song,Selena Gomez,Selena Gomez,True,fid
1627,when is episode 12 of miraculous ladybug season 2 coming out,30 March 2018,"March 1, 2018",False,fid
1629,whose new political ideas of natural rights influenced the declaration of independence,John Locke,John Locke,True,fid
1630,when was the movie the king and i made,1956,1956,True,fid
1631,one piece episode 534 english dubbed release date,"February 5, 2012","April 13, 2008",False,fid
1632,the world's tallest jain statue is located in which state of india,Maharashtra,Maharashtra,True,fid
1633,when do dwight and angela start dating again,"In ""A.A.R.M.""",season 9,False,fid
1634,when did fortnite save the world first come out,"July 25, 2017","July 25, 2017",True,fid
